Limit Cost:;1000;

Num;Rel;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.372489203143;50;[-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1];3000;20.5759999752;77877;0;
;
Min rel:;Max rel:;Avg rel:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.372489203143;0.372489203143;0.372489203143;3000;3000;3000;77877;77877;77877;0;0;0;20.5759999752;20.5759999752;20.5759999752;
